Unnamed: 0,MathScore,ReadingScore,WritingScore
68,63,62,52
69,81,73,65
70,61,70,61
71,74,66,65
72,51,51,52
73,54,65,66
74,91,94,99
75,68,63,58
76,90,85,85
77,64,68,66
78,35,42,42
79,78,82,85
80,73,81,89
81,62,67,60
82,42,59,64
83,88,88,88
84,54,67,74
85,33,32,28
86,61,76,74
87,51,47,42
88,54,69,61
89,80,79,80
90,75,80,80
91,85,99,96
92,83,84,91
93,55,57,64
94,90,78,78
95,96,91,86
96,100,98,95
97,41,55,43
98,58,73,67
99,46,49,53
100,61,57,59
101,82,82,81
102,62,72,69
103,92,100,100
104,80,71,67
105,83,97,100
106,62,61,54
107,78,75,77
108,68,72,75
109,83,78,74
110,87,78,88
111,81,75,80
112,60,56,55
113,71,80,88
114,95,98,94
115,66,60,57
116,63,56,51
117,53,34,41
118,63,75,78
119,55,55,59
120,55,68,70
121,92,92,95
122,76,84,83
123,85,71,63
124,56,76,75
125,50,57,53
126,76,64,71
127,90,87,81
128,52,45,36
129,67,78,78
130,55,52,53
131,80,100,98
132,60,47,45
133,79,65,63
134,90,83,81
135,90,91,86
136,56,58,61
137,59,64,69
138,77,72,68
139,48,66,65
140,44,54,57
141,73,71,77
142,50,61,57
143,76,85,87
144,58,53,47
145,77,88,79
146,59,57,47
147,54,41,43
148,64,58,53
149,88,98,91
150,82,94,82
151,72,80,78
152,54,54,42
153,53,57,53
154,65,61,64
155,76,73,72
156,72,66,70
157,43,41,35
158,65,55,56
159,55,66,62
160,68,58,64
161,73,68,69
162,51,55,54
163,63,64,70
164,35,47,51
165,75,73,67
166,90,86,88
167,50,56,54
168,94,83,83
169,62,65,63
170,79,66,67
171,73,64,68
172,72,84,84
173,68,77,79
174,90,85,93
175,46,59,55
176,47,51,41
177,64,67,73
178,46,62,62
179,78,72,69
180,68,78,71
181,74,68,64
182,56,71,68
183,93,99,94
184,36,40,39
185,76,61,64
186,32,37,37
187,71,67,61
188,77,83,84
189,62,73,70
190,66,60,51
191,74,81,82
192,61,70,69
193,78,78,82
194,75,82,84
195,69,67,56
196,87,67,75
197,66,54,54
198,68,60,56
199,84,90,91
200,69,67,67
201,75,60,70
202,64,78,74
203,72,70,65
204,91,92,95
205,87,95,87
206,26,38,42
207,65,87,82
208,51,61,57
209,63,76,79
210,65,72,71
211,59,61,58
212,71,79,73
213,43,55,51
214,43,44,42
215,82,92,88
216,85,85,84
217,70,81,84
218,52,48,46
219,72,68,61
220,93,94,95
221,72,84,79
222,56,52,41
223,67,67,68
224,56,46,45
225,53,68,67
226,91,85,86
227,44,59,54
228,100,88,85
229,65,55,45
230,69,75,70
231,42,44,40
232,86,87,83
233,54,64,64
234,58,44,47
235,42,39,41
236,76,65,62
237,56,55,49
238,77,84,81
239,78,88,88
240,52,59,61
241,84,83,84
242,42,38,31
243,71,78,75
244,54,59,64
245,35,47,49
246,56,54,63
247,77,60,60
248,87,92,85
249,65,59,67
250,90,85,76
251,85,81,80
252,53,74,75
253,62,71,79
254,69,92,85
255,93,92,86
256,43,42,47
257,83,92,90
258,61,62,57
259,68,75,68
260,100,92,100
261,46,67,64
262,64,53,51
263,86,85,84
264,86,79,78
265,62,63,60
266,41,37,33
267,87,73,79
268,75,84,81
269,80,70,79
270,94,87,88
271,81,86,96
272,79,80,76
273,58,66,67
274,99,86,85
275,39,55,51
276,79,98,94
277,80,70,69
278,72,72,68
279,82,72,73
280,66,77,81
281,71,76,75
282,88,97,99
283,62,71,68
284,90,88,91
285,66,80,78
286,50,62,60
287,67,74,73
288,60,72,76
289,67,84,84
290,48,59,61
291,75,79,73
292,61,77,73
293,74,82,81
294,83,97,91
295,77,75,73
296,71,82,87
297,69,73,75
298,57,55,54
299,67,68,63
300,61,70,73
301,72,85,82
302,62,65,64
303,43,54,51
304,66,60,58
305,68,67,62
306,76,80,81
307,60,66,67
308,61,62,61
309,69,74,73
310,72,72,67
311,66,70,69
312,55,67,67
313,77,69,64
314,75,67,60
315,86,93,90
316,63,62,57
317,78,80,77
318,68,77,76
319,71,66,70
320,84,99,98
321,72,81,77
322,58,54,52
323,79,76,77
324,71,75,78
325,98,89,89
326,70,81,78
327,69,88,82
328,92,87,88
329,67,58,60
330,72,84,78
331,76,90,92
332,65,68,71
333,84,86,87
334,69,82,80
335,70,78,79
336,77,68,64
337,47,62,61
338,85,86,85
339,56,68,69
340,60,71,71
341,82,76,64
342,76,79,81
343,71,82,85
344,61,61,63
345,39,55,55
346,78,65,67
347,74,83,85
348,51,50,54
349,59,60,57
350,97,85,78
351,56,72,73
352,92,91,86
353,53,64,67
354,32,37,30
355,43,66,62
356,78,75,72
357,70,58,54
358,72,84,79
359,57,66,61
360,82,83,83
361,60,74,70
362,70,76,65
363,77,86,77
364,65,73,68
365,58,64,70
366,50,57,63
367,79,80,80
368,72,64,63
369,74,75,81
370,75,95,87
371,67,65,65
372,79,86,89
373,78,87,83
374,64,80,85
375,86,89,89
376,64,72,77
377,76,69,69
378,57,80,83
379,72,86,85
380,49,60,69
381,61,75,68
382,89,76,73
383,58,68,69
384,53,55,57
385,64,84,78
386,90,97,100
387,49,62,66
388,51,56,60
389,60,63,68
390,86,94,90
391,78,84,77
392,77,86,81
393,75,79,76
394,83,75,82
395,34,32,29
396,85,91,89
397,84,72,77
398,56,63,64
399,70,79,72
400,52,57,63
401,79,75,75
402,62,75,77
403,86,88,89
404,72,58,59
405,74,73,65
406,64,76,79
407,33,43,47
408,81,84,83
409,75,83,79
410,67,62,67
411,70,87,78
412,99,93,97
413,63,58,51
414,84,72,70
415,64,73,74
416,56,58,58
417,69,66,71
418,63,67,68
419,48,44,46
420,49,79,78
421,79,71,72
422,52,68,73
423,50,59,55
424,79,86,87
425,32,35,40
426,65,70,66
427,70,80,81
428,52,65,57
429,66,68,68
430,73,65,62
431,78,92,94
432,69,85,83
433,66,70,68
434,61,75,70
435,72,72,73
436,65,70,68
437,92,85,75
438,64,80,75
439,80,74,77
440,50,65,67
441,87,83,84
442,49,59,64
443,76,76,84
444,28,36,34
445,36,35,35
446,85,87,83
447,66,65,72
448,74,90,83
449,93,84,90
450,42,60,50
451,73,60,57
452,83,95,87
453,79,66,75
454,83,84,82
455,100,86,85
456,64,67,71
457,78,75,77
458,97,92,90
459,73,83,85
460,65,78,80
461,57,65,65
462,52,57,52
463,37,63,62
464,89,80,79
465,76,90,88
466,78,85,86
467,82,74,70
468,80,73,69
469,61,70,64
470,56,72,68
471,52,59,59
472,93,86,75
473,79,87,91
474,46,72,61
475,62,66,65
476,34,44,44
477,50,47,47
478,75,74,68
479,49,39,42
480,62,71,68
481,67,83,76
482,68,80,82
483,87,91,87
484,47,61,56
485,70,84,87
486,79,68,63
487,57,61,58
488,78,68,67
490,56,58,62
491,58,71,68
492,58,51,43
493,70,73,70
494,56,51,52
495,78,81,75
496,70,70,66
497,91,89,88
498,85,78,82
499,51,55,45
500,51,48,40
501,69,78,79
502,72,68,60
503,48,59,60
504,67,72,70
505,48,64,56
506,67,66,64
507,38,44,41
508,73,84,93
509,23,37,35
510,70,73,69
511,78,75,73
512,57,62,62
513,91,73,77
514,58,64,61
515,66,64,60
516,60,66,65
517,55,62,58
518,63,69,63
519,52,54,45
520,97,95,99
521,61,65,60
522,79,84,73
523,60,70,74
524,96,100,100
525,77,71,77
526,69,72,72
527,31,37,41
528,74,70,66
529,80,72,70
530,79,74,72
531,76,67,64
532,70,77,78
533,65,78,81
534,70,67,69
535,87,87,77
536,72,78,78
537,61,65,63
538,74,71,72
539,69,56,60
540,81,68,68
541,71,64,66
542,49,43,45
543,75,81,87
544,75,64,68
545,88,81,87
546,48,45,39
547,89,86,93
548,51,49,48
549,41,55,54
550,47,67,59
551,38,38,45
552,78,80,87
553,59,66,61
554,35,46,49
555,35,36,37
556,63,77,73
557,77,78,80
558,74,62,63
559,69,70,60
560,69,74,74
561,74,68,61
562,49,64,67
563,99,93,92
564,86,85,87
565,64,68,72
566,66,66,65
567,51,45,47
568,87,81,76
569,82,94,90
570,67,51,54
571,31,44,40
572,58,49,52
573,59,65,62
574,68,68,73
575,64,82,84
576,61,71,75
577,81,71,69
578,46,43,43
579,70,66,65
580,77,64,69
581,82,100,99
582,75,80,79
583,53,57,60
584,72,74,81
585,55,60,66
586,87,77,75
587,88,94,96
588,85,83,81
589,90,81,84
590,66,58,59
591,37,47,47
592,68,76,70
593,41,52,53
594,61,73,65
595,50,57,55
596,58,62,56
597,63,63,63
598,70,62,63
599,28,39,31
600,67,67,67
601,54,69,68
602,54,55,63
604,77,83,89
605,81,80,91
606,98,94,96
607,88,90,87
608,68,74,72
609,48,51,44
610,72,76,65
611,47,49,57
612,81,83,83
613,54,69,63
614,69,61,62
615,67,74,67
616,100,98,98
617,100,88,93
618,41,44,34
619,40,57,51
620,42,58,55
621,34,37,41
622,50,45,43
623,77,76,81
624,54,68,63
625,58,66,61
626,66,65,73
627,53,63,62
628,84,91,96
629,89,81,88
630,66,75,71
631,75,75,75
632,61,64,67
633,57,55,49
634,76,76,70
635,55,68,67
636,81,72,71
637,39,36,36
638,66,69,65
639,78,73,70
640,89,76,73
641,83,68,76
642,58,57,59
643,57,64,59
644,50,56,53
645,61,71,66
646,66,57,59
647,45,54,59
648,37,44,47
649,88,88,90
651,50,60,58
652,46,65,63
653,64,71,70
654,94,86,86
655,94,83,81
656,84,69,74
657,60,57,54
658,79,77,73
659,34,45,44
660,36,58,57
661,76,83,74
662,58,73,71
663,59,66,64
664,77,72,72
665,86,87,89
666,71,80,83
667,75,85,85
668,52,71,67
669,62,70,64
670,88,83,80
671,65,74,69
672,41,61,60
673,46,41,40
674,95,95,92
675,60,50,49
676,94,90,86
677,57,71,70
678,94,89,87
679,60,68,67
680,81,71,74
681,80,74,71
682,61,47,44
683,48,62,63
684,73,80,78
685,30,50,43
686,90,93,86
687,94,89,88
688,75,75,75
689,77,66,65
690,71,88,80
691,62,65,60
692,78,88,90
693,68,54,55
694,85,89,85
695,70,53,62
696,75,84,88
697,64,69,58
698,72,71,71
699,59,61,63
700,62,55,56
701,90,90,92
702,91,84,89
703,50,65,57
704,69,80,80
705,51,69,65
706,100,89,89
707,72,59,54
708,90,85,82
709,52,56,48
710,78,86,81
711,42,38,34
712,45,55,52
713,89,80,79
714,90,80,77
715,42,41,35
716,78,79,72
717,61,56,58
718,60,70,71
719,49,54,49
720,56,68,69
721,65,58,59
722,72,73,73
723,95,100,100
724,51,57,57
725,62,61,57
726,86,84,75
727,44,51,53
728,74,69,75
729,76,84,95
730,64,67,58
731,67,68,65
732,54,54,53
733,44,55,65
734,92,85,91
735,71,61,61
736,76,72,76
737,82,79,82
738,70,84,76
739,72,72,78
740,42,58,64
741,43,53,54
742,51,48,48
743,58,68,66
744,93,100,95
745,68,60,55
746,79,86,91
747,44,67,62
748,71,81,83
749,86,80,81
750,83,81,77
751,77,95,95
752,54,46,59
753,87,86,86
754,55,75,71
755,44,40,37
756,61,76,78
757,68,64,61
758,64,66,67
759,69,84,84
760,44,55,59
761,64,68,69
762,63,70,66
763,58,52,51
764,61,57,66
765,58,59,61
766,51,57,55
767,55,61,50
768,67,73,70
769,35,33,36
770,57,60,55
771,69,65,63
772,83,91,91
773,71,83,77
774,69,76,78
775,69,70,74
776,46,46,43
777,59,48,52
778,63,64,65
779,67,72,78
780,62,74,69
781,85,76,80
782,70,63,63
783,74,72,67
784,74,82,79
785,63,74,75
786,53,63,52
787,67,86,85
788,36,48,51
789,54,57,53
790,75,82,77
791,57,54,60
792,62,65,67
793,56,68,65
794,66,74,75
795,54,65,61
796,59,50,50
797,67,61,59
798,52,66,65
799,82,69,71
800,93,93,95
801,99,91,90
802,92,83,89
803,84,65,67
804,82,100,96
805,78,85,77
806,67,64,72
807,47,47,46
808,85,68,74
809,59,65,64
810,74,74,77
811,91,100,100
812,86,75,71
813,82,82,76
814,60,71,65
815,79,88,86
816,64,67,67
817,56,52,48
818,55,60,65
819,44,59,51
820,80,98,100
821,75,84,84
822,56,71,66
823,46,39,40
824,82,87,90
825,62,51,46
826,57,72,72
827,83,76,68
828,85,88,90
829,87,91,86
830,48,38,40
831,100,100,100
832,64,54,58
833,79,82,80
834,55,55,51
835,46,61,58
836,52,47,56
837,68,68,68
838,67,60,63
839,62,56,58
840,73,62,60
841,47,51,58
842,54,63,56
843,95,95,94
844,64,54,61
845,51,50,47
846,64,76,76
847,53,68,60
848,67,65,61
849,56,57,67
850,64,59,59
851,64,62,53
852,75,91,93
853,91,90,88
854,56,60,65
855,73,63,64
856,36,29,29
857,58,56,57
858,60,86,79
859,69,86,83
860,72,73,79
861,84,76,73
862,80,88,89
863,24,25,17
864,62,57,55
865,66,78,80
866,62,67,71
867,63,57,57
868,91,76,75
869,82,74,79
870,44,56,54
871,43,48,58
872,76,82,82
873,61,63,63
874,39,49,56
875,74,85,91
876,68,76,69
877,85,89,86
878,60,69,68
879,84,79,73
880,67,78,77
881,88,70,74
882,77,91,91
883,70,90,83
884,50,47,36
885,87,78,65
886,52,57,50
887,62,69,71
888,86,80,80
890,53,58,55
891,65,63,69
892,78,82,85
893,92,91,94
894,45,56,57
895,62,66,64
896,57,71,67
897,80,92,87
898,66,73,72
899,61,72,71
900,53,61,51
901,70,73,71
903,97,100,100
904,65,61,58
905,62,53,50
906,80,96,100
907,61,64,60
908,72,76,72
909,53,56,56
910,72,62,58
911,68,75,75
912,53,35,38
913,47,50,52
914,55,59,55
915,59,64,63
916,62,59,60
917,64,70,66
918,65,75,71
919,87,77,83
920,50,59,60
921,65,79,74
922,76,84,83
923,19,36,32
924,49,56,48
925,74,87,78
926,65,59,64
927,90,81,86
928,72,68,66
929,60,60,56
930,74,71,70
931,65,64,61
932,71,81,76
933,94,100,96
934,28,29,20
935,93,83,90
936,60,55,51
937,71,48,46
938,71,70,66
939,80,80,76
940,62,52,52
941,67,75,82
942,85,100,99
943,67,65,69
944,82,75,81
945,69,79,81
946,95,100,100
947,57,72,71
948,57,56,51
949,51,51,44
950,79,85,90
951,76,73,79
952,84,79,81
953,65,77,73
954,25,25,23
955,47,71,69
956,61,56,55
957,45,51,46
958,59,53,58
959,79,89,83
960,46,65,62
961,68,77,81
962,91,82,86
963,82,90,86
964,66,70,69
965,66,79,75
966,62,75,68
967,51,48,42
968,53,75,74
969,53,69,68
970,65,80,80
971,70,70,69
972,72,65,60
973,65,76,69
974,83,79,73
975,100,96,100
976,62,79,73
977,38,41,36
978,63,56,61
979,61,78,74
980,75,90,87
981,61,60,56
982,65,83,77
983,64,68,60
984,56,64,63
985,78,69,63
986,41,33,27
987,76,94,92
988,71,73,68
989,56,61,59
990,57,69,65
991,78,86,83
992,100,85,91
993,78,70,70
994,68,77,73
995,62,46,48
996,72,64,61
997,69,63,63
998,64,78,74
999,72,74,72
0,82,94,95
1,70,72,67
2,57,69,69
3,79,83,73
4,87,84,85
5,58,64,57
6,43,64,64
7,58,74,61
8,82,88,93
9,64,59,60
10,73,87,92
11,33,49,46
12,58,62,56
13,69,65,65
14,80,69,67
15,63,65,71
16,74,80,81
17,82,79,76
18,71,51,52
19,70,69,61
20,76,81,86
21,55,50,51
22,90,88,94
23,50,53,50
24,67,78,74
25,47,52,52
26,58,72,69
27,64,70,67
28,79,74,77
29,92,86,93
30,68,83,82
31,73,84,80
32,71,77,80
33,67,57,55
34,54,44,36
35,61,83,82
36,69,64,57
37,64,67,67
38,41,53,62
39,100,91,90
40,82,90,92
41,66,83,74
42,66,46,49
43,58,61,60
44,96,79,83
45,57,64,64
46,69,83,82
47,63,66,52
48,84,69,75
49,57,66,59
50,55,53,52
51,81,86,96
52,81,72,73
53,72,70,69
54,87,99,100
55,46,58,55
56,77,84,83
57,64,75,82
58,69,79,74
59,54,70,67
60,25,19,19
61,63,66,66
62,70,78,85
63,60,70,73
64,90,86,78
65,64,81,76
66,73,72,71
68,72,78,76
69,97,94,91
70,60,75,73
71,82,78,80
72,77,78,76
73,67,59,60
74,58,71,70
75,64,70,78
76,79,83,79
77,81,84,78
78,74,92,84
79,64,75,73
80,76,80,80
81,88,88,89
82,73,49,51
83,67,66,75
84,70,75,72
85,55,59,52
86,80,90,94
87,39,49,48
88,76,74,74
89,92,89,88
90,85,72,74
91,60,56,47
92,70,86,86
93,73,70,67
94,75,75,79
95,100,96,91
96,62,70,69
97,51,50,46
98,36,51,44
99,82,67,77
100,87,81,76
101,33,45,36
102,70,84,80
103,78,92,89
104,64,75,71
105,93,86,77
106,98,100,97
107,74,77,75
108,88,79,87
109,70,77,74
110,63,60,55
111,65,55,48
112,100,98,100
113,79,85,91
114,81,81,79
115,72,83,82
116,65,75,76
117,28,49,44
118,46,40,36
119,65,59,57
120,75,74,66
121,62,53,53
122,65,64,61
123,50,52,58
124,35,42,41
125,75,96,99
126,61,83,79
127,73,81,76
128,73,60,64
129,49,59,67
130,90,85,82
131,99,94,100
132,64,85,82
133,82,85,79
134,73,79,74
135,45,56,45
136,52,57,66
137,49,55,54
138,76,83,84
139,53,65,63
140,84,93,98
141,53,52,51
142,59,77,74
143,61,80,86
144,62,61,64
145,75,67,64
146,67,84,86
147,65,49,54
148,46,45,44
149,57,60,58
150,68,73,80
151,59,60,63
152,85,92,90
153,78,89,85
154,70,79,79
155,88,75,77
156,60,74,67
157,72,56,58
158,56,50,49
159,97,94,91
160,50,70,61
161,92,73,72
162,38,56,52
163,75,73,72
164,61,60,60
165,79,90,92
166,69,84,87
167,72,59,63
168,93,77,80
169,97,100,100
170,84,95,100
171,68,78,83
172,60,67,69
173,57,62,56
174,69,51,54
175,84,84,91
176,81,80,80
177,66,65,68
178,57,73,68
179,58,53,59
180,64,61,60
181,48,57,56
182,85,86,81
183,62,64,60
184,74,83,75
185,89,79,87
186,83,91,84
187,77,66,66
188,66,60,62
189,84,81,82
190,57,43,32
191,78,87,92
192,76,84,85
193,71,86,83
194,69,71,68
195,81,70,76
196,57,60,62
197,69,73,76
198,92,88,86
199,67,58,58
200,48,47,47
201,82,86,83
202,59,66,67
203,66,56,55
204,82,88,91
205,78,80,76
206,67,69,64
207,89,72,77
208,82,95,94
209,48,44,43
210,74,73,77
211,57,66,65
212,61,51,49
213,70,62,65
214,47,52,56
215,84,88,93
216,76,69,68
217,54,65,64
218,49,61,67
219,63,57,55
220,51,76,69
221,54,70,70
222,73,82,82
223,40,47,47
224,66,58,55
225,74,78,71
226,100,99,98
227,51,40,40
228,67,68,67
229,66,82,80
230,58,61,55
231,58,49,54
232,48,56,51
233,48,66,60
234,62,61,53
235,82,77,78
236,80,68,63
237,98,90,87
238,95,92,86
239,73,67,64
240,68,84,74
241,37,39,39
242,59,55,52
243,83,76,71
244,56,59,67
245,69,89,89
246,72,86,90
247,63,67,69
248,80,75,71
249,73,80,80
250,66,54,62
251,77,79,76
252,87,92,99
253,48,53,53
254,73,72,65
255,64,56,52
256,81,78,74
257,85,75,76
258,45,60,59
259,84,87,98
260,81,73,69
261,58,60,54
262,80,86,78
263,58,54,53
264,57,52,56
265,39,60,63
266,39,48,46
267,79,80,75
268,61,81,73
269,90,89,82
270,60,69,73
271,79,70,73
272,55,58,53
273,53,64,65
274,71,86,88
275,32,51,49
276,82,95,92
277,66,80,78
278,92,83,84
279,51,64,57
280,74,65,58
281,58,71,62
282,89,92,89
283,74,72,68
284,55,55,48
285,77,66,66
286,93,98,94
287,38,54,41
288,47,65,72
289,36,37,35
290,52,55,59
291,36,56,57
292,72,70,62
293,56,69,66
294,83,86,91
295,58,71,71
296,90,91,95
297,66,49,49
298,81,85,81
299,67,80,81
300,58,60,47
301,12,43,40
302,42,60,68
303,65,59,58
304,54,66,60
305,68,60,64
306,50,43,46
307,45,54,53
308,64,71,69
309,83,85,83
310,72,75,73
311,58,74,72
312,71,76,75
313,75,74,81
314,63,83,79
315,54,65,65
316,50,67,61
317,70,74,79
318,82,83,83
319,59,65,57
320,62,73,65
321,69,62,55
322,67,73,72
323,44,44,49
324,81,97,93
325,55,57,58
326,80,67,72
327,83,77,70
328,67,68,67
329,96,99,95
330,76,65,68
331,53,56,55
332,66,67,64
333,72,81,69
334,89,81,73
335,96,85,86
336,70,68,78
337,66,79,79
338,66,77,75
339,50,57,64
340,66,76,67
341,79,74,75
342,79,80,74
343,96,100,100
344,78,76,76
345,86,84,95
346,100,82,79
347,79,93,86
348,75,72,77
349,68,75,70
350,71,76,70
351,69,80,82
352,59,50,57
353,52,70,62
354,50,62,66
355,48,63,65
356,46,57,50
357,61,65,63
358,78,81,79
359,62,48,51
360,55,52,57
361,56,57,52
362,80,92,92
363,80,76,78
364,46,52,52
365,66,81,82
366,87,83,83
367,84,98,100
368,78,78,87
369,61,61,52
370,57,54,50
371,61,73,68
372,76,76,83
373,55,51,46
374,73,81,81
375,80,89,87
376,72,73,69
377,81,64,60
378,65,66,72
379,43,55,49
380,61,70,70
381,92,84,91
382,46,64,49
383,73,66,68
384,53,39,37
385,94,76,80
386,87,83,89
387,79,74,75
388,81,74,69
389,54,55,50
390,68,59,59
391,38,48,45
392,98,100,99
393,58,77,72
394,58,72,66
395,52,59,53
396,73,65,63
397,70,59,69
398,77,88,85
399,79,73,75
400,65,67,62
401,86,85,83
402,54,53,48
403,50,66,69
404,99,98,97
405,70,67,68
406,78,68,71
407,56,58,64
408,49,43,43
409,59,66,60
410,74,67,66
411,94,83,81
412,70,75,77
413,54,66,65
414,82,96,90
415,60,56,54
416,47,47,48
417,57,73,74
418,50,61,59
419,91,93,84
420,80,86,85
421,62,73,76
422,60,87,85
423,63,77,74
424,70,74,77
425,73,84,80
426,71,89,92
427,55,58,55
428,84,75,80
429,60,80,85
430,76,68,60
431,65,73,68
432,75,74,66
433,34,52,50
434,66,86,78
435,60,63,70
436,77,80,80
437,49,58,47
438,63,59,67
439,79,92,86
440,68,75,78
441,81,88,82
442,57,60,67
443,68,64,57
444,58,63,65
445,74,65,65
446,79,93,88
447,77,88,78
448,56,54,51
449,45,55,52
450,67,68,74
451,68,72,69
452,93,86,92
453,64,73,65
454,66,70,79
455,75,88,85
456,61,74,80
457,35,44,46
458,77,78,83
459,93,90,87
460,72,83,83
461,59,70,71
462,61,70,65
463,47,60,60
464,70,87,89
465,97,100,97
466,83,79,69
467,66,70,78
468,88,93,88
469,59,64,60
470,84,77,71
471,80,80,79
472,86,84,81
473,60,68,78
474,85,81,76
475,45,50,55
476,82,98,93
477,57,49,52
478,66,64,66
479,42,55,58
480,53,64,63
481,82,78,76
482,78,65,67
483,68,75,68
484,87,96,99
485,71,67,73
486,78,61,60
487,67,63,64
488,64,61,62
489,95,83,90
490,59,49,54
491,88,83,85
492,84,86,92
493,68,82,84
494,62,72,69
495,78,78,77
496,73,85,82
497,82,85,81
498,67,79,77
499,56,57,57
500,72,82,84
501,86,64,65
502,61,73,74
503,86,89,75
504,100,98,99
505,60,62,60
506,66,75,76
507,50,49,48
508,89,100,98
509,91,87,86
510,83,97,95
511,53,49,44
512,53,67,67
513,86,85,82
514,55,59,56
515,71,74,70
516,71,74,81
517,62,66,63
518,68,73,70
519,72,53,59
520,89,88,88
521,54,62,64
522,64,70,71
523,38,39,44
524,69,66,60
525,89,100,99
526,73,66,67
527,87,94,98
528,51,50,51
529,42,60,58
530,39,32,25
531,53,60,52
532,51,72,69
533,81,68,69
534,67,62,59
535,43,58,57
536,79,87,85
537,85,91,94
538,76,73,68
539,57,66,63
540,100,97,100
541,58,55,43
542,62,72,72
543,69,75,75
544,67,62,61
545,26,39,37
546,73,74,74
547,71,65,66
548,94,84,84
549,74,68,67
550,40,51,51
551,60,67,63
552,86,84,84
553,70,70,71
554,55,65,64
555,55,68,67
556,63,69,68
557,70,63,59
558,71,83,82
559,50,59,59
560,53,56,57
561,52,52,55
562,75,73,72
563,80,71,64
564,70,76,72
565,70,71,83
566,53,56,42
567,85,78,79
568,56,72,64
569,50,63,56
570,80,91,86
571,65,71,79
572,13,26,15
573,47,54,55
574,47,61,60
575,39,46,39
576,53,53,57
577,78,70,75
578,51,59,54
579,75,68,69
580,57,66,62
581,36,56,55
582,80,82,78
583,59,60,52
584,82,69,70
585,85,71,72
586,81,98,94
587,73,71,63
588,96,88,85
589,83,80,90
590,80,85,80
591,67,58,56
592,36,37,32
593,82,74,72
594,54,45,43
595,63,78,78
596,80,77,71
597,57,73,66
598,82,82,82
599,47,46,49
600,67,71,73
601,59,65,62
602,69,75,73
603,40,45,49
604,52,55,56
605,67,65,70
606,39,50,40
607,72,83,82
608,48,62,67
609,77,76,72
610,57,60,57
611,47,48,49
612,72,76,79
613,58,61,66
614,76,83,85
615,77,68,67
616,95,94,92
617,71,71,71
618,61,66,69
619,76,88,90
620,66,90,83
621,75,76,75
622,70,69,63
623,35,51,50
624,68,79,76
625,78,89,92
626,67,72,64
627,50,59,53
628,43,57,54
629,50,62,56
630,53,57,59
631,54,70,65
632,74,70,71
633,62,77,80
634,73,75,77
635,70,63,60
636,53,46,42
637,76,70,67
638,70,60,56
639,87,76,78
640,77,72,67
641,61,67,62
642,77,67,68
643,53,46,44
644,48,44,42
645,87,86,84
646,81,80,91
647,68,74,70
648,82,88,90
649,70,74,69
650,67,80,77
651,51,67,63
652,94,77,82
653,64,54,55
654,32,40,27
655,77,88,88
656,67,66,69
657,71,74,65
658,50,58,64
659,71,66,62
660,61,59,57
661,72,89,90
662,71,69,68
663,68,63,65
664,84,83,84
665,54,55,55
666,80,79,87
667,67,54,49
668,66,73,70
669,69,71,71
670,65,66,67
671,75,77,74
672,58,61,56
673,68,88,91
674,39,54,48
675,72,66,71
676,44,54,54
677,67,75,79
678,79,85,89
679,71,83,76
680,74,91,84
681,45,54,51
682,31,46,44
683,70,69,72
684,67,73,75
685,65,61,55
686,29,44,46
687,63,62,60
688,69,64,64
689,67,63,66
690,87,90,89
691,52,62,61
692,29,41,42
693,56,70,69
694,67,60,57
695,83,71,69
696,74,87,79
697,63,66,65
698,64,77,78
699,71,81,76
700,87,92,96
701,67,78,74
702,87,91,85
703,69,76,81
704,86,89,83
705,50,49,44
706,58,69,61
707,72,72,67
708,75,69,65
709,66,68,69
710,34,47,48
711,43,47,40
712,88,93,97
713,60,58,54
714,83,79,78
715,44,57,50
716,78,69,69
717,57,61,57
718,43,41,44
719,66,75,85
720,100,98,100
721,56,51,44
722,69,79,73
723,70,73,73
724,84,85,85
725,70,51,51
726,70,81,81
727,71,74,75
728,76,75,70
729,66,62,64
730,67,75,82
731,58,66,62
732,61,70,72
733,43,49,49
734,58,51,45
735,72,74,75
736,82,90,89
737,71,70,79
738,83,69,73
739,51,70,64
740,58,64,62
741,80,76,79
742,71,84,80
743,58,48,49
744,80,83,90
745,81,60,63
746,57,73,69
747,71,75,65
748,64,55,55
749,36,50,41
750,65,57,56
751,64,71,69
752,62,60,49
753,67,59,51
754,62,71,71
755,57,61,58
756,80,72,73
757,55,61,63
758,54,64,67
759,74,60,66
760,87,94,97
762,95,96,88
763,55,47,50
764,93,93,87
765,73,64,73
766,55,58,65
767,67,75,77
768,81,78,75
769,90,89,86
770,64,65,65
771,38,47,45
772,66,54,54
773,81,70,71
774,49,38,34
775,55,46,48
776,54,60,60
777,74,67,71
778,74,76,71
779,80,90,91
780,56,66,70
781,56,54,51
782,46,65,66
783,73,72,60
784,72,78,70
785,73,84,75
786,58,65,68
787,43,57,58
788,51,70,61
789,81,77,73
790,66,57,51
791,79,82,78
792,45,59,61
793,85,94,92
794,49,71,69
795,77,67,70
796,85,86,86
797,39,46,49
798,47,61,58
799,63,66,70
800,69,70,71
801,78,80,76
802,15,17,18
803,82,87,76
804,85,79,79
